review_id,enrollment_id,rating,review_text,review_date
403,886,5,"Materinya jelas dan mudah dipahami, sangat membantu!",2026-07-05
404,889,5,"Materinya jelas dan mudah dipahami, sangat membantu!",2026-08-03
405,890,3,"Cukup baik, tapi bisa lebih baik lagi.",2026-06-28
406,894,4,"Kursus bagus, cocok untuk pemula.",2026-01-14
407,897,5,"Kursus bagus, cocok untuk pemula.",2026-01-21
408,898,4,"Kursus bagus, cocok untuk pemula.",2025-12-20
409,900,4,"Kursus bagus, cocok untuk pemula.",2026-09-25
410,901,4,"Instrukturnya kompeten, penjelasan step by step.",2025-10-21
411,902,4,"Sangat puas, worth it banget!",2026-08-15
412,905,5,Konten up to date dan relevan dengan kebutuhan kerja.,2025-12-01
413,909,5,"Kursus bagus, cocok untuk pemula.",2025-07-17
414,910,3,"Standar saja, sesuai ekspektasi.",2026-10-09
415,911,1,Kontennya sudah agak outdated.,2026-07-22
416,915,5,"Instrukturnya kompeten, penjelasan step by step.",2026-02-05
417,919,5,"Sangat puas, worth it banget!",2025-08-29
418,920,5,"Instrukturnya kompeten, penjelasan step by step.",2026-07-17
419,925,4,"Sangat puas, worth it banget!",2026-07-06
420,928,1,Audio dan video kurang jelas di beberapa modul.,2026-07-09
421,931,4,"Instrukturnya kompeten, penjelasan step by step.",2026-08-19
422,932,3,"Cukup baik, tapi bisa lebih baik lagi.",2026-07-25
423,934,5,"Kursus bagus, cocok untuk pemula.",2026-05-26
424,935,4,"Kursus bagus, cocok untuk pemula.",2026-07-21
425,937,5,Konten up to date dan relevan dengan kebutuhan kerja.,2026-04-10
426,938,4,"Sangat puas, worth it banget!",2026-04-13
427,939,4,"Materinya jelas dan mudah dipahami, sangat membantu!",2026-03-05
428,941,5,"Sangat puas, worth it banget!",2026-08-07
429,947,3,Lumayan membantu untuk basic knowledge.,2026-01-31
430,950,4,Konten up to date dan relevan dengan kebutuhan kerja.,2026-07-18
431,952,5,"Materinya jelas dan mudah dipahami, sangat membantu!",2026-08-17
432,953,1,Modul terlalu panjang dan membosankan.,2026-01-14
433,955,5,"Materinya jelas dan mudah dipahami, sangat membantu!",2026-08-29
434,956,5,"Kursus bagus, cocok untuk pemula.",2026-08-30
435,959,4,"Kursus bagus, cocok untuk pemula.",2025-05-17
436,961,5,"Materinya jelas dan mudah dipahami, sangat membantu!",2025-11-09
437,964,5,"Materinya jelas dan mudah dipahami, sangat membantu!",2025-02-17
438,967,4,"Kursus bagus, cocok untuk pemula.",2026-08-06
439,971,4,"Materinya jelas dan mudah dipahami, sangat membantu!",2026-07-06
440,973,5,"Materinya jelas dan mudah dipahami, sangat membantu!",2024-06-26
441,976,4,"Sangat puas, worth it banget!",2026-07-15
442,977,3,Lumayan membantu untuk basic knowledge.,2026-09-03
443,978,5,"Kursus bagus, cocok untuk pemula.",2026-06-07
444,981,5,"Instrukturnya kompeten, penjelasan step by step.",2026-03-17
445,984,5,"Instrukturnya kompeten, penjelasan step by step.",2026-05-21
446,985,5,"Materinya jelas dan mudah dipahami, sangat membantu!",2026-08-05
447,993,5,Konten up to date dan relevan dengan kebutuhan kerja.,2026-05-09
448,995,5,Konten up to date dan relevan dengan kebutuhan kerja.,2024-12-05
449,996,4,"Sangat puas, worth it banget!",2026-06-13
450,997,4,"Sangat puas, worth it banget!",2026-08-03
451,1000,2,Kontennya sudah agak outdated.,2026-02-14
452,1003,4,"Sangat puas, worth it banget!",2026-09-09
453,1004,5,"Sangat puas, worth it banget!",2026-02-19
454,1006,4,"Sangat puas, worth it banget!",2025-08-01
455,1007,4,"Instrukturnya kompeten, penjelasan step by step.",2026-08-13
456,1009,5,Konten up to date dan relevan dengan kebutuhan kerja.,2026-05-22
457,1011,5,"Sangat puas, worth it banget!",2026-02-23
458,1016,5,"Materinya jelas dan mudah dipahami, sangat membantu!",2026-08-05
459,1017,4,"Materinya jelas dan mudah dipahami, sangat membantu!",2026-03-06
460,1018,3,"Standar saja, sesuai ekspektasi.",2025-02-28
461,1020,2,Kontennya sudah agak outdated.,2026-08-04
462,1023,5,"Sangat puas, worth it banget!",2026-03-14
463,1026,4,"Materinya jelas dan mudah dipahami, sangat membantu!",2026-08-17
464,1027,3,Lumayan membantu untuk basic knowledge.,2025-09-04
465,1038,5,Konten up to date dan relevan dengan kebutuhan kerja.,2026-01-25
466,1039,4,"Sangat puas, worth it banget!",2026-06-09
467,1040,1,"Kurang studi kasus, terlalu teori.",2026-05-15
468,1042,5,"Kursus bagus, cocok untuk pemula.",2026-08-28
469,1043,3,"Cukup baik, tapi bisa lebih baik lagi.",2025-12-21
470,1044,4,"Instrukturnya kompeten, penjelasan step by step.",2025-09-20
471,1048,5,Konten up to date dan relevan dengan kebutuhan kerja.,2025-08-01
472,1050,3,"Cukup baik, tapi bisa lebih baik lagi.",2025-10-28
473,1053,5,Konten up to date dan relevan dengan kebutuhan kerja.,2025-06-08
474,1054,4,Konten up to date dan relevan dengan kebutuhan kerja.,2026-07-28
475,1056,5,"Sangat puas, worth it banget!",2026-03-03
476,1058,5,Konten up to date dan relevan dengan kebutuhan kerja.,2026-02-07
477,1063,3,"Standar saja, sesuai ekspektasi.",2026-07-21
478,1066,4,"Instrukturnya kompeten, penjelasan step by step.",2025-10-04
479,1067,5,"Instrukturnya kompeten, penjelasan step by step.",2026-01-19
480,1069,5,Konten up to date dan relevan dengan kebutuhan kerja.,2026-05-14
481,1071,5,Konten up to date dan relevan dengan kebutuhan kerja.,2026-10-12
482,1072,4,"Kursus bagus, cocok untuk pemula.",2026-09-21
483,1073,1,Audio dan video kurang jelas di beberapa modul.,2026-06-19
484,1075,3,"Standar saja, sesuai ekspektasi.",2025-12-10
485,1078,5,"Materinya jelas dan mudah dipahami, sangat membantu!",2024-09-04
486,1085,5,"Materinya jelas dan mudah dipahami, sangat membantu!",2026-03-31
487,1086,3,"Standar saja, sesuai ekspektasi.",2026-01-22
488,1094,5,"Kursus bagus, cocok untuk pemula.",2026-01-25
489,1098,4,"Kursus bagus, cocok untuk pemula.",2026-04-10
490,1099,5,"Sangat puas, worth it banget!",2026-08-30
491,1101,4,"Materinya jelas dan mudah dipahami, sangat membantu!",2025-08-06
492,1105,5,Konten up to date dan relevan dengan kebutuhan kerja.,2026-01-18
493,1106,5,"Materinya jelas dan mudah dipahami, sangat membantu!",2026-08-10
494,1107,5,"Materinya jelas dan mudah dipahami, sangat membantu!",2026-05-06
495,1108,4,"Materinya jelas dan mudah dipahami, sangat membantu!",2026-07-05
496,1109,4,"Instrukturnya kompeten, penjelasan step by step.",2026-05-27
497,1110,3,"Cukup baik, tapi bisa lebih baik lagi.",2026-07-03
498,1111,4,"Sangat puas, worth it banget!",2025-07-02
499,1112,5,Konten up to date dan relevan dengan kebutuhan kerja.,2024-11-24
500,1113,5,"Materinya jelas dan mudah dipahami, sangat membantu!",2025-02-21
501,1114,5,"Sangat puas, worth it banget!",2026-09-09
502,1116,4,"Instrukturnya kompeten, penjelasan step by step.",2026-04-23
503,1117,3,"Cukup baik, tapi bisa lebih baik lagi.",2026-09-20
504,1118,4,Konten up to date dan relevan dengan kebutuhan kerja.,2025-09-09
505,1132,5,Konten up to date dan relevan dengan kebutuhan kerja.,2026-08-09
506,1135,5,"Kursus bagus, cocok untuk pemula.",2026-05-06
507,1139,4,"Instrukturnya kompeten, penjelasan step by step.",2026-02-06
508,1140,5,"Instrukturnya kompeten, penjelasan step by step.",2026-04-09
509,1142,5,Konten up to date dan relevan dengan kebutuhan kerja.,2026-05-10
510,1149,3,Lumayan membantu untuk basic knowledge.,2025-11-24
511,1150,5,"Instrukturnya kompeten, penjelasan step by step.",2025-12-11
512,1151,5,Konten up to date dan relevan dengan kebutuhan kerja.,2025-12-29
513,1154,5,"Instrukturnya kompeten, penjelasan step by step.",2026-09-07
514,1155,4,"Sangat puas, worth it banget!",2026-03-09
515,1157,5,"Materinya jelas dan mudah dipahami, sangat membantu!",2026-01-26
516,1159,5,"Kursus bagus, cocok untuk pemula.",2026-01-09
517,1160,5,"Sangat puas, worth it banget!",2024-11-17
518,1162,5,"Kursus bagus, cocok untuk pemula.",2026-06-30
519,1163,5,"Kursus bagus, cocok untuk pemula.",2026-01-30
520,1167,5,"Materinya jelas dan mudah dipahami, sangat membantu!",2025-05-14
521,1170,5,"Materinya jelas dan mudah dipahami, sangat membantu!",2026-08-28
522,1172,5,Konten up to date dan relevan dengan kebutuhan kerja.,2025-06-03
523,1174,5,Konten up to date dan relevan dengan kebutuhan kerja.,2026-03-13
524,1175,5,Konten up to date dan relevan dengan kebutuhan kerja.,2026-05-27
525,1176,5,"Kursus bagus, cocok untuk pemula.",2026-04-23
526,1179,4,"Instrukturnya kompeten, penjelasan step by step.",2026-09-13
527,1180,4,"Instrukturnya kompeten, penjelasan step by step.",2026-08-29
528,1181,5,"Materinya jelas dan mudah dipahami, sangat membantu!",2026-09-24
529,1184,3,"Standar saja, sesuai ekspektasi.",2026-05-02
530,1185,5,"Materinya jelas dan mudah dipahami, sangat membantu!",2025-11-18
531,1186,4,"Sangat puas, worth it banget!",2025-01-05
532,1187,5,"Sangat puas, worth it banget!",2025-04-27
533,1194,4,"Materinya jelas dan mudah dipahami, sangat membantu!",2026-07-14
534,1196,3,"Standar saja, sesuai ekspektasi.",2026-09-16
535,1198,1,Audio dan video kurang jelas di beberapa modul.,2026-09-12
536,1200,3,"Cukup baik, tapi bisa lebih baik lagi.",2025-11-29
537,1202,3,"Cukup baik, tapi bisa lebih baik lagi.",2026-09-09
538,1203,5,"Sangat puas, worth it banget!",2026-10-13
539,1204,1,Audio dan video kurang jelas di beberapa modul.,2025-04-02
540,1205,4,"Sangat puas, worth it banget!",2026-04-07
541,1207,5,"Sangat puas, worth it banget!",2025-03-21
542,1208,3,Lumayan membantu untuk basic knowledge.,2026-07-13
543,1209,3,"Cukup baik, tapi bisa lebih baik lagi.",2024-11-15
544,1211,5,"Instrukturnya kompeten, penjelasan step by step.",2025-12-30
545,1212,4,"Materinya jelas dan mudah dipahami, sangat membantu!",2025-02-08
546,1215,5,"Materinya jelas dan mudah dipahami, sangat membantu!",2026-01-04
547,1216,4,"Kursus bagus, cocok untuk pemula.",2026-03-23
548,1218,5,"Materinya jelas dan mudah dipahami, sangat membantu!",2025-11-04
549,1220,5,"Instrukturnya kompeten, penjelasan step by step.",2026-08-19
550,1222,1,Audio dan video kurang jelas di beberapa modul.,2026-08-24
551,1225,5,"Sangat puas, worth it banget!",2024-07-17
552,1232,5,"Kursus bagus, cocok untuk pemula.",2026-09-12
553,1234,4,"Materinya jelas dan mudah dipahami, sangat membantu!",2026-04-24
554,1236,1,Modul terlalu panjang dan membosankan.,2026-06-17
555,1240,5,"Sangat puas, worth it banget!",2024-07-31
556,1241,2,"Kurang studi kasus, terlalu teori.",2026-04-17
557,1243,3,"Cukup baik, tapi bisa lebih baik lagi.",2026-05-13
558,1245,4,"Kursus bagus, cocok untuk pemula.",2025-12-01
559,1246,5,"Kursus bagus, cocok untuk pemula.",2026-02-25
560,1248,5,Konten up to date dan relevan dengan kebutuhan kerja.,2026-08-25
561,1249,4,"Kursus bagus, cocok untuk pemula.",2026-06-21
562,1251,5,"Materinya jelas dan mudah dipahami, sangat membantu!",2025-06-21
563,1252,5,"Instrukturnya kompeten, penjelasan step by step.",2025-08-28
564,1258,2,Modul terlalu panjang dan membosankan.,2025-10-13
565,1260,3,"Cukup baik, tapi bisa lebih baik lagi.",2026-07-20
566,1264,5,"Sangat puas, worth it banget!",2026-09-03
567,1267,5,"Sangat puas, worth it banget!",2026-07-05
568,1273,5,"Materinya jelas dan mudah dipahami, sangat membantu!",2026-04-30
569,1278,5,"Sangat puas, worth it banget!",2025-12-06
570,1280,5,Konten up to date dan relevan dengan kebutuhan kerja.,2025-08-31
571,1283,5,"Materinya jelas dan mudah dipahami, sangat membantu!",2025-11-09
572,1288,1,"Materinya terlalu cepat, sulit diikuti.",2026-04-11
573,1289,4,"Sangat puas, worth it banget!",2026-08-18
574,1291,5,Konten up to date dan relevan dengan kebutuhan kerja.,2026-04-16
575,1297,5,"Kursus bagus, cocok untuk pemula.",2026-05-18
576,1298,5,"Sangat puas, worth it banget!",2026-08-05
577,1300,5,"Kursus bagus, cocok untuk pemula.",2026-01-04
578,1301,3,Lumayan membantu untuk basic knowledge.,2026-01-26
579,1303,4,"Materinya jelas dan mudah dipahami, sangat membantu!",2026-01-20
580,1306,5,"Instrukturnya kompeten, penjelasan step by step.",2025-06-24
581,1307,4,"Instrukturnya kompeten, penjelasan step by step.",2026-03-23
582,1308,4,"Kursus bagus, cocok untuk pemula.",2026-08-08
583,1309,4,"Sangat puas, worth it banget!",2026-07-27
584,1311,5,"Materinya jelas dan mudah dipahami, sangat membantu!",2026-04-24
585,1316,5,Konten up to date dan relevan dengan kebutuhan kerja.,2025-12-29
586,1317,3,"Cukup baik, tapi bisa lebih baik lagi.",2024-08-05
587,1318,5,"Kursus bagus, cocok untuk pemula.",2026-06-15
588,1322,2,Modul terlalu panjang dan membosankan.,2026-06-30
589,1323,5,"Instrukturnya kompeten, penjelasan step by step.",2026-03-25
590,1324,5,"Sangat puas, worth it banget!",2026-01-08
591,1325,5,"Materinya jelas dan mudah dipahami, sangat membantu!",2026-07-11
592,1328,5,Konten up to date dan relevan dengan kebutuhan kerja.,2026-09-24
593,1333,3,"Standar saja, sesuai ekspektasi.",2025-11-02
594,1335,4,"Instrukturnya kompeten, penjelasan step by step.",2026-03-15
595,1342,5,"Instrukturnya kompeten, penjelasan step by step.",2026-06-11
596,1345,5,"Materinya jelas dan mudah dipahami, sangat membantu!",2025-10-09
597,1347,4,"Materinya jelas dan mudah dipahami, sangat membantu!",2025-10-06
598,1348,4,Konten up to date dan relevan dengan kebutuhan kerja.,2026-04-18
599,1350,5,"Instrukturnya kompeten, penjelasan step by step.",2026-03-30
600,1351,4,"Kursus bagus, cocok untuk pemula.",2026-07-05
601,1353,5,Konten up to date dan relevan dengan kebutuhan kerja.,2026-06-03
602,1355,5,"Materinya jelas dan mudah dipahami, sangat membantu!",2026-09-18
603,1357,5,"Instrukturnya kompeten, penjelasan step by step.",2024-04-09
604,1358,4,"Sangat puas, worth it banget!",2026-10-11
605,1366,5,"Sangat puas, worth it banget!",2026-01-09
606,1367,5,"Instrukturnya kompeten, penjelasan step by step.",2026-09-11
607,1368,5,"Sangat puas, worth it banget!",2026-03-11
608,1371,1,"Materinya terlalu cepat, sulit diikuti.",2026-08-30
609,1377,5,"Kursus bagus, cocok untuk pemula.",2026-01-16
610,1378,5,"Sangat puas, worth it banget!",2024-10-03
611,1380,3,"Standar saja, sesuai ekspektasi.",2025-01-03
612,1384,5,"Materinya jelas dan mudah dipahami, sangat membantu!",2025-08-12
613,1386,3,Lumayan membantu untuk basic knowledge.,2026-05-06
614,1391,5,Konten up to date dan relevan dengan kebutuhan kerja.,2026-07-26
615,1392,2,Audio dan video kurang jelas di beberapa modul.,2025-11-30
616,1393,4,Konten up to date dan relevan dengan kebutuhan kerja.,2025-09-14
617,1395,5,"Kursus bagus, cocok untuk pemula.",2025-05-27
618,1398,5,"Sangat puas, worth it banget!",2025-10-01
619,1399,4,Konten up to date dan relevan dengan kebutuhan kerja.,2025-06-10
620,1401,5,"Sangat puas, worth it banget!",2025-12-08
621,1402,5,"Materinya jelas dan mudah dipahami, sangat membantu!",2026-01-12
622,1403,3,"Standar saja, sesuai ekspektasi.",2025-01-03
623,1405,3,"Cukup baik, tapi bisa lebih baik lagi.",2026-06-29
624,1406,4,"Sangat puas, worth it banget!",2026-07-13
625,1407,5,"Kursus bagus, cocok untuk pemula.",2024-03-31
626,1412,4,"Kursus bagus, cocok untuk pemula.",2026-07-04
627,1415,5,Konten up to date dan relevan dengan kebutuhan kerja.,2026-03-27
628,1417,5,"Instrukturnya kompeten, penjelasan step by step.",2026-09-14
629,1418,5,"Sangat puas, worth it banget!",2025-09-13
630,1419,1,"Kurang studi kasus, terlalu teori.",2026-07-11
631,1424,4,"Materinya jelas dan mudah dipahami, sangat membantu!",2025-09-24
632,1426,5,"Sangat puas, worth it banget!",2025-10-09
633,1428,5,"Sangat puas, worth it banget!",2026-04-22
634,1430,3,"Cukup baik, tapi bisa lebih baik lagi.",2026-04-25
635,1431,3,Lumayan membantu untuk basic knowledge.,2026-07-18
636,1433,5,"Kursus bagus, cocok untuk pemula.",2026-05-02
637,1434,5,"Instrukturnya kompeten, penjelasan step by step.",2026-05-04
638,1435,4,"Materinya jelas dan mudah dipahami, sangat membantu!",2026-05-11
639,1437,4,Konten up to date dan relevan dengan kebutuhan kerja.,2025-05-15
640,1438,4,"Kursus bagus, cocok untuk pemula.",2026-09-12
641,1440,4,Konten up to date dan relevan dengan kebutuhan kerja.,2025-12-30
642,1443,4,Konten up to date dan relevan dengan kebutuhan kerja.,2024-05-07
643,1446,4,Konten up to date dan relevan dengan kebutuhan kerja.,2025-07-18
644,1454,5,Konten up to date dan relevan dengan kebutuhan kerja.,2026-08-16
645,1457,4,Konten up to date dan relevan dengan kebutuhan kerja.,2025-08-26
646,1459,5,"Materinya jelas dan mudah dipahami, sangat membantu!",2025-10-12
647,1460,4,"Sangat puas, worth it banget!",2026-07-01
648,1461,4,"Sangat puas, worth it banget!",2025-11-17
649,1462,3,Lumayan membantu untuk basic knowledge.,2026-06-11
650,1463,5,"Sangat puas, worth it banget!",2026-06-19
651,1464,2,Modul terlalu panjang dan membosankan.,2026-04-14
652,1465,4,"Sangat puas, worth it banget!",2024-10-03
653,1466,5,"Materinya jelas dan mudah dipahami, sangat membantu!",2026-07-17
654,1467,5,Konten up to date dan relevan dengan kebutuhan kerja.,2026-03-05
655,1470,5,"Instrukturnya kompeten, penjelasan step by step.",2026-08-05
656,1471,5,"Materinya jelas dan mudah dipahami, sangat membantu!",2026-03-04
657,1472,5,"Kursus bagus, cocok untuk pemula.",2026-05-18
658,1473,4,Konten up to date dan relevan dengan kebutuhan kerja.,2025-07-17
659,1474,4,"Instrukturnya kompeten, penjelasan step by step.",2026-06-28
660,1476,1,Kontennya sudah agak outdated.,2026-04-24
661,1479,4,"Instrukturnya kompeten, penjelasan step by step.",2026-08-12
662,1484,4,"Materinya jelas dan mudah dipahami, sangat membantu!",2024-07-23
663,1486,5,Konten up to date dan relevan dengan kebutuhan kerja.,2024-12-27
664,1487,3,Lumayan membantu untuk basic knowledge.,2025-10-03
665,1488,5,"Kursus bagus, cocok untuk pemula.",2025-07-11
666,1491,4,Konten up to date dan relevan dengan kebutuhan kerja.,2025-04-22
667,1495,4,Konten up to date dan relevan dengan kebutuhan kerja.,2026-09-19
668,1497,5,"Sangat puas, worth it banget!",2025-10-25
669,1498,4,"Kursus bagus, cocok untuk pemula.",2025-07-03
670,1499,5,"Instrukturnya kompeten, penjelasan step by step.",2026-04-18
671,1500,4,Konten up to date dan relevan dengan kebutuhan kerja.,2025-06-28
672,1502,5,"Materinya jelas dan mudah dipahami, sangat membantu!",2026-01-15
673,1503,4,Konten up to date dan relevan dengan kebutuhan kerja.,2025-09-10
674,1507,5,Konten up to date dan relevan dengan kebutuhan kerja.,2026-06-28
675,1509,5,"Instrukturnya kompeten, penjelasan step by step.",2026-02-20
676,1511,3,Lumayan membantu untuk basic knowledge.,2026-03-22
677,1517,5,"Instrukturnya kompeten, penjelasan step by step.",2026-03-08
678,1518,5,"Instrukturnya kompeten, penjelasan step by step.",2026-08-28
679,1520,5,"Kursus bagus, cocok untuk pemula.",2026-05-17
680,1521,1,Modul terlalu panjang dan membosankan.,2026-05-05
681,1524,5,"Kursus bagus, cocok untuk pemula.",2026-07-31
682,1525,2,"Kurang studi kasus, terlalu teori.",2026-03-03
683,1526,5,"Kursus bagus, cocok untuk pemula.",2026-06-08
684,1528,5,"Sangat puas, worth it banget!",2026-08-04
685,1532,4,Konten up to date dan relevan dengan kebutuhan kerja.,2025-06-19
